Label,Class,File reference
1,Mitotic,Vid_742.mp4
1,Mitotic,Vid_743.mp4
1,Mitotic,Vid_744.mp4
1,Mitotic,Vid_745.mp4
1,Mitotic,Vid_746.mp4
1,Mitotic,Vid_747.mp4
1,Mitotic,Vid_748.mp4
0,Non-mitotic,Vid_749.mp4
1,Mitotic,Vid_750.mp4
0,Non-mitotic,Vid_751.mp4
1,Mitotic,Vid_752.mp4
1,Mitotic,Vid_753.mp4
0,Non-mitotic,Vid_754.mp4
0,Non-mitotic,Vid_755.mp4
0,Non-mitotic,Vid_756.mp4
0,Non-mitotic,Vid_757.mp4
0,Non-mitotic,Vid_758.mp4
0,Non-mitotic,Vid_759.mp4
1,Mitotic,Vid_760.mp4
0,Non-mitotic,Vid_761.mp4
0,Non-mitotic,Vid_762.mp4
1,Mitotic,Vid_763.mp4
1,Mitotic,Vid_764.mp4
1,Mitotic,Vid_765.mp4
1,Mitotic,Vid_766.mp4
0,Non-mitotic,Vid_767.mp4
1,Mitotic,Vid_768.mp4
1,Mitotic,Vid_769.mp4
0,Non-mitotic,Vid_770.mp4
1,Mitotic,Vid_771.mp4
1,Mitotic,Vid_772.mp4
1,Mitotic,Vid_773.mp4
0,Non-mitotic,Vid_774.mp4
0,Non-mitotic,Vid_775.mp4
1,Mitotic,Vid_776.mp4
1,Mitotic,Vid_777.mp4
0,Non-mitotic,Vid_778.mp4
0,Non-mitotic,Vid_779.mp4
1,Mitotic,Vid_780.mp4
1,Mitotic,Vid_781.mp4
1,Mitotic,Vid_782.mp4
0,Non-mitotic,Vid_783.mp4
1,Mitotic,Vid_784.mp4
0,Non-mitotic,Vid_785.mp4
1,Mitotic,Vid_786.mp4
0,Non-mitotic,Vid_787.mp4
1,Mitotic,Vid_788.mp4
1,Mitotic,Vid_789.mp4
1,Mitotic,Vid_790.mp4
1,Mitotic,Vid_791.mp4
1,Mitotic,Vid_792.mp4
1,Mitotic,Vid_793.mp4
1,Mitotic,Vid_794.mp4
1,Mitotic,Vid_795.mp4
0,Non-mitotic,Vid_796.mp4
0,Non-mitotic,Vid_797.mp4
0,Non-mitotic,Vid_798.mp4
1,Mitotic,Vid_799.mp4
1,Mitotic,Vid_800.mp4
0,Non-mitotic,Vid_801.mp4
1,Mitotic,Vid_802.mp4
1,Mitotic,Vid_803.mp4
1,Mitotic,Vid_804.mp4
1,Mitotic,Vid_805.mp4
1,Mitotic,Vid_806.mp4
1,Mitotic,Vid_807.mp4
0,Non-mitotic,Vid_808.mp4
1,Mitotic,Vid_809.mp4
1,Mitotic,Vid_810.mp4
0,Non-mitotic,Vid_811.mp4
0,Non-mitotic,Vid_812.mp4
1,Mitotic,Vid_813.mp4
1,Mitotic,Vid_814.mp4
1,Mitotic,Vid_815.mp4
1,Mitotic,Vid_816.mp4
1,Mitotic,Vid_817.mp4
1,Mitotic,Vid_818.mp4
1,Mitotic,Vid_819.mp4
1,Mitotic,Vid_820.mp4
1,Mitotic,Vid_821.mp4
0,Non-mitotic,Vid_822.mp4
1,Mitotic,Vid_823.mp4
1,Mitotic,Vid_824.mp4
1,Mitotic,Vid_825.mp4
0,Non-mitotic,Vid_826.mp4
1,Mitotic,Vid_827.mp4
1,Mitotic,Vid_828.mp4
1,Mitotic,Vid_829.mp4
0,Non-mitotic,Vid_830.mp4
0,Non-mitotic,Vid_831.mp4
1,Mitotic,Vid_832.mp4
0,Non-mitotic,Vid_833.mp4
1,Mitotic,Vid_834.mp4
1,Mitotic,Vid_835.mp4
1,Mitotic,Vid_836.mp4
1,Mitotic,Vid_837.mp4
1,Mitotic,Vid_838.mp4
1,Mitotic,Vid_839.mp4
1,Mitotic,Vid_840.mp4
0,Non-mitotic,Vid_841.mp4
1,Mitotic,Vid_842.mp4
0,Non-mitotic,Vid_843.mp4
0,Non-mitotic,Vid_844.mp4
1,Mitotic,Vid_845.mp4
1,Mitotic,Vid_846.mp4
1,Mitotic,Vid_847.mp4
0,Non-mitotic,Vid_848.mp4
1,Mitotic,Vid_849.mp4
0,Non-mitotic,Vid_850.mp4
0,Non-mitotic,Vid_851.mp4
0,Non-mitotic,Vid_852.mp4
0,Non-mitotic,Vid_853.mp4
1,Mitotic,Vid_854.mp4
1,Mitotic,Vid_855.mp4
1,Mitotic,Vid_856.mp4
1,Mitotic,Vid_857.mp4
0,Non-mitotic,Vid_858.mp4
0,Non-mitotic,Vid_859.mp4
1,Mitotic,Vid_860.mp4
0,Non-mitotic,Vid_861.mp4
0,Non-mitotic,Vid_862.mp4
0,Non-mitotic,Vid_863.mp4
0,Non-mitotic,Vid_864.mp4
0,Non-mitotic,Vid_865.mp4
0,Non-mitotic,Vid_866.mp4
0,Non-mitotic,Vid_867.mp4
0,Non-mitotic,Vid_868.mp4
0,Non-mitotic,Vid_869.mp4
0,Non-mitotic,Vid_870.mp4
0,Non-mitotic,Vid_871.mp4
